sequence	net_charge	gravy_index
DRAMP00224	-1.2352764628632777	-0.26
DRAMP00225	-2.225051418094491	-0.6062500000000001
DRAMP00226	-0.23989838581069733	-0.5444444444444445
DRAMP00227	-1.2632011480716374	0.5777777777777777
DRAMP00228	-0.6018034056333719	-0.1416666666666667
DRAMP00229	-0.03263225665530367	-0.24186046511627912
DRAMP00230	0.8480782625190972	-0.41111111111111115
DRAMP00231	0.8480782625190972	-0.47000000000000003
DRAMP00232	-0.22392739234393277	1.1090909090909091
DRAMP00233	-2.1586939647420653	0.7363636363636363
DRAMP00234	-0.2486886148698635	-0.04545454545454544
DRAMP00235	-3.241745676730127	-0.403448275862069
DRAMP00236	-2.5772159792987517	0.5638888888888889
DRAMP00237	-1.25945684612703	0.3266666666666667
DRAMP00238	0.7383016319932811	0.9527777777777777
DRAMP00239	-0.5143856974970973	0.10740740740740738
DRAMP00240	3.588544856052824	-1.2925925925925925
DRAMP00241	4.755106609194298	0.06400000000000004
DRAMP00242	-1.0626177873874694	-1.0
DRAMP00243	-1.1497919756420563	-0.7444444444444445
DRAMP00244	-1.2370879238374872	0.9315789473684211
DRAMP00245	-0.26601161004484764	2.106666666666667
DRAMP00246	-0.26601161004484764	2.353333333333333
DRAMP00247	-0.2670106110438486	2.08
DRAMP00248	0.054541931599283	-0.31860465116279074
DRAMP00249	5.753108607196298	-0.4454545454545455
DRAMP00250	-0.06543824926068109	-0.43333333333333335
DRAMP00251	1.7920003437989274	0.09999999999999996
DRAMP00252	-1.2053063129784105	-0.3254901960784314
DRAMP00253	1.9151420296217214	-0.4041666666666666
DRAMP00254	-1.24008492683449	1.197674418604651
DRAMP00256	1.8455213203275758	0.14117647058823532
DRAMP00257	7.5793503267801325	-0.01960784313725492
DRAMP00258	4.496415662403236	0.2754716981132076
DRAMP00259	-4.510772386855358	0.762
DRAMP00260	0.4653174803164539	-0.6361111111111111
DRAMP00261	3.751326862666577	-1.1
DRAMP00263	0.7393006329922822	0.7285714285714285
DRAMP18195	4.584447091915978	-0.6833333333333333
DRAMP18204	-1.5766470392052305	0.38
DRAMP18205	-2.575526278265386	0.5055555555555555
DRAMP18206	-1.2409189105687424	1.368421052631579
DRAMP18207	-1.2409189105687424	1.368421052631579
DRAMP18208	-0.28581359024286734	0.11363636363636362
DRAMP18209	-0.24092891046874354	1.019047619047619
DRAMP18210	-0.5992594813764603	1.4916666666666665
DRAMP18211	-0.6018034056333719	-0.6799999999999999
DRAMP18212	4.752353126078983	0.85
DRAMP18213	1.731990387957151	1.06
DRAMP18214	1.3763966121706068	1.26
DRAMP18215	1.3763966121706068	1.42
DRAMP18216	-1.2585796050688725	1.024074074074074
DRAMP18217	-1.2362754638622788	-1.0785714285714285
DRAMP18218	-0.6018034056333719	0.8833333333333334
DRAMP18219	-0.6018034056333719	0.8833333333333334
DRAMP18220	-0.602802406632373	-0.03333333333333329
DRAMP18221	-0.602802406632373	-0.03333333333333329
DRAMP18222	-1.2980618055240685	-0.15000000000000002
DRAMP18223	0.2218060804862627	0.15263157894736837
DRAMP18224	-2.1605484603525893	-1.3
DRAMP18225	-2.2655483732538286	0.84
DRAMP18226	-2.2307298831301527	1.7714285714285711
DRAMP18227	-2.2307298831301527	1.7714285714285711
DRAMP18228	-2.2307298831301527	1.7714285714285711
DRAMP18236	-1.2443869523227158	-1.0222222222222221
DRAMP18237	-2.1605484603525893	-1.3
DRAMP18238	-2.1605484603525893	-1.06
DRAMP18239	-2.1605484603525893	-1.33
DRAMP18240	-2.1605484603525893	-1.06
DRAMP18241	3.3456846409745755	0.08750000000000001
DRAMP18242	-2.1605484603525893	-1.09
DRAMP18243	0.43124594899577673	0.36904761904761907
DRAMP18244	0.43124594899577673	0.37857142857142856
DRAMP18245	1.4302469479967757	0.36904761904761907
DRAMP18246	-0.23989838581069733	1.2352941176470589
DRAMP18247	-1.2387776248708526	-0.5
DRAMP18248	-0.24177462786785542	-0.5
DRAMP18249	-3.2662390732881934	0.47619047619047616
DRAMP18250	-1.2946812472578517	-0.442
DRAMP18251	0.731322863908324	0.7022222222222223
DRAMP18252	0.7412338539073353	0.5387096774193548
DRAMP18253	2.7552283691351422	-0.41025641025641024
DRAMP18255	3.7299823860591474	1.0072463768115942
DRAMP18256	-3.253957682121453	0.9846153846153846
DRAMP18258	5.026153912538754	0.3890243902439024
DRAMP18259	5.73903931098554	0.6220588235294118
DRAMP18260	3.860165012030701	-0.6906976744186046
DRAMP18261	5.583458090816979	-0.10930232558139537
DRAMP18262	5.5814700887189765	0.20227272727272727
DRAMP18263	-0.11412073988052107	-0.41333333333333333
DRAMP18264	1.693375428660111	0.803448275862069
DRAMP18265	5.502585526643175	0.5385714285714286
DRAMP18266	0.4653174803164539	-0.6361111111111111
DRAMP18267	-2.14710327360969	-1.1347826086956523
DRAMP18268	1.7520880824382514	0.10697674418604651
DRAMP18269	0.8257193401295555	0.7779661016949152
DRAMP18270	-0.2595786060678731	0.6418604651162791
DRAMP18271	4.75223136613814	0.953125
DRAMP18272	6.499775064669965	0.6585714285714286
DRAMP18273	3.7344273879381213	-0.2534883720930233
DRAMP18276	-0.24979937590970713	0.6157894736842104
DRAMP18277	-4.329999861017793	0.8855263157894736
DRAMP18278	1.0206621570119547	-0.688
DRAMP18279	4.789880581860082	-0.2391304347826087
DRAMP18280	3.7953465922177125	-0.9875
DRAMP18281	5.757176371633138	-0.7666666666666667
DRAMP18282	-0.23989838581069733	-1.1199999999999999
DRAMP18283	3.7551066091942986	-0.14090909090909093
DRAMP18284	-0.15249067757442392	0.996551724137931
DRAMP18285	2.372400608174603	0.45121951219512196
DRAMP18286	-0.01860175607281178	0.580281690140845
DRAMP18287	3.4829700874689484	-0.04202898550724639
DRAMP18288	1.7392906330922813	0.88
DRAMP18289	6.822438817650862	-1.5227272727272727
DRAMP18290	2.755096609294297	-0.3790697674418605
DRAMP18291	5.994920952002878	-0.33913043478260874
DRAMP18292	4.743309377238129	0.475
DRAMP18293	-0.08453952952433497	0.29259259259259257
DRAMP18294	1.8770547701146685	-0.7933333333333333
DRAMP18295	1.758103612191301	0.7052631578947368
DRAMP18296	2.7561056101932992	0.76
DRAMP18297	-0.25970036600871704	2.6125
DRAMP18298	0.6798946923982228	0.691304347826087
DRAMP18299	-3.2357236430159553	-1.6538461538461537
DRAMP18301	-1.5865480293042404	0.2769230769230769
DRAMP18302	-0.5992594813764603	0.94375
DRAMP18303	0.6763839104353013	0.675
DRAMP18304	0.6763839104353013	0.675
DRAMP18305	3.7561056101932997	0.16153846153846158
DRAMP18306	0.8444005593877306	-1.02
DRAMP18307	0.8632367960106531	0.75625
DRAMP18308	-5.451303166899798	0.18749999999999997
DRAMP18309	-0.23989838581069733	2.8666666666666667
DRAMP18310	-0.25970036600871704	2.6125
DRAMP18311	-0.28581359024286734	2.1125
DRAMP18312	3.5436318288051893	0.5282828282828282
DRAMP18313	0.39719759336762717	1.2727272727272727
DRAMP18314	3.4981701445195506	0.529032258064516
DRAMP18315	3.4953596825463404	0.7066666666666667
DRAMP18316	3.5825338708009276	0.5516129032258064
DRAMP18317	3.4971711435205495	0.6322580645161291
DRAMP18318	0.7194986527942624	0.5590909090909091
DRAMP18319	0.8066728410488493	0.33636363636363636
DRAMP18320	6.51161367128115	-0.022580645161290325
DRAMP18321	8.492166138625544	-0.04509803921568629
DRAMP18322	-1.2370879238374872	1.2714285714285714
DRAMP18323	1.902870778344289	-0.011111111111111125
DRAMP18324	1.4986002054250305	0.20909090909090908
DRAMP18325	1.4986002054250305	0.584
DRAMP00021	0.35759363297158764	0.5125000000000001
DRAMP00022	-0.19139393803609783	-0.6333333333333333
DRAMP00023	0.7293896429932709	0.565625
DRAMP00024	0.37739561316960746	1.2142857142857142
DRAMP00025	0.45466881132518444	1.181578947368421
DRAMP00026	-0.2683688351270397	0.19545454545454544
DRAMP00027	-0.179626705779931	0.176
DRAMP00028	1.7175006507962602	0.4272727272727273
DRAMP00029	0.9055594803766551	0.11153846153846152
DRAMP00031	-0.23709792373748817	-1.4000000000000001
DRAMP00032	-0.1806157068789307	0.08749999999999997
DRAMP00033	6.847341799917638	0.0033333333333333327
DRAMP00034	5.4234504819275635	0.0870967741935484
DRAMP00035	4.741374632364034	0.5399999999999999
DRAMP00036	2.8819480372064246	0.41470588235294115
DRAMP00037	2.794773848951838	0.4058823529411764
DRAMP00038	2.794773848951838	0.4483870967741935
DRAMP00039	7.362479618275591	-0.3558823529411765
DRAMP00040	1.7175006507962602	0.39545454545454545
DRAMP18326	-0.23996316689364638	-0.05833333333333332
DRAMP18327	1.087726452295274	-0.6934210526315789
DRAMP18328	-0.25876614609266513	0.4672131147540984
DRAMP18329	1.74819262219229	0.790625
DRAMP18330	0.6887966814982316	0.11999999999999998
DRAMP18331	0.9055594803766551	0.11153846153846152
DRAMP18332	0.7312011039674804	0.4032258064516129
DRAMP18333	1.4294344880215677	0.9633333333333334
DRAMP18334	3.4982719046603923	0.2409090909090909
DRAMP18335	-0.0934415186243438	0.27199999999999996
DRAMP18336	1.7555051464407327	0.296969696969697
DRAMP18337	-0.11695122389132617	-1.6500000000000001
DRAMP18338	-0.5903574922764515	0.7928571428571428
DRAMP18339	-1.152602437615267	-0.07647058823529418
DRAMP18340	-3.2357236430159553	-1.853846153846154
DRAMP18341	-3.2357236430159553	-1.853846153846154
DRAMP18342	-1.2585796050688725	-0.19473684210526318
DRAMP18343	-1.2585796050688725	-0.19473684210526318
DRAMP18344	-0.28050134720573794	1.1571428571428573
DRAMP18345	-0.28050134720573794	1.1571428571428573
DRAMP18346	-1.0616287862884697	0.4621621621621622
DRAMP18347	-1.2793805862658933	1.1571428571428573
DRAMP18348	-1.1536014386142677	-0.9187500000000001
DRAMP18349	-1.2793805862658933	1.1428571428571428
DRAMP18350	-1.2793805862658933	1.1714285714285713
DRAMP18351	-1.0946894122055961	-0.4454545454545455
DRAMP18352	1.8629854739039118	-0.6581395348837209
DRAMP18353	0.9150150369696206	-0.975
DRAMP18354	0.7184996517952613	0.4227272727272727
DRAMP18355	7.5793503267801325	-0.01960784313725492
DRAMP18356	3.591747716995763	-0.30400000000000005
DRAMP18357	6.759178610564051	0.026666666666666693
DRAMP18654	1.7599150731655104	0.4875
DRAMP18655	1.7321121478979944	1.5176470588235293
DRAMP18656	-0.4953536498115083	-1.2714285714285716
DRAMP18657	-1.2387776248708526	-1.1
DRAMP20762	-2.5772159792987517	0.5638888888888889
DRAMP20763	-4.329999861017793	0.8855263157894736
DRAMP20764	-0.24979937590970713	0.7684210526315789
DRAMP20765	-2.2998162876403834	0.7955882352941177
DRAMP18358	4.753253624661044	0.19210526315789475
DRAMP18359	0.8857575001786353	-0.12000000000000002
DRAMP18360	1.6725844473630915	0.8388888888888889
DRAMP18361	0.794875586855086	-0.93
DRAMP18362	1.712211583744669	-0.8214285714285714
DRAMP18363	-2.277260824327048	0.975
DRAMP18364	3.70660065969825	0.32962962962962966
DRAMP18365	0.7330125649416894	-0.14473684210526314
DRAMP18366	-0.2397766258698535	0.27999999999999997
DRAMP18367	-0.2397766258698535	0.23333333333333325
DRAMP18368	-0.44937669097966704	-1.03
DRAMP00041	1.7184896518952604	0.004545454545454514
DRAMP00042	1.7175006507962602	-0.013636363636363663
DRAMP00043	1.902870778344289	-0.09259259259259262
DRAMP00044	1.902870778344289	-0.011111111111111125
DRAMP00046	2.727391640995269	0.22727272727272727
DRAMP00047	2.7012784167611192	0.39999999999999997
DRAMP00048	1.7104101226704609	0.190625
DRAMP00049	-0.0934415186243438	0.05185185185185183
DRAMP00051	0.7184996517952613	0.46249999999999997
DRAMP00052	0.8193642933210672	-0.3592592592592592
DRAMP00053	2.794773848951838	0.39705882352941174
DRAMP00054	2.794773848951838	0.5235294117647059
DRAMP00055	-1.1994186860779497	0.16249999999999998
DRAMP00056	-0.269479596166883	-0.16842105263157894
DRAMP00057	0.7295214028341159	-0.18947368421052635
DRAMP00058	0.7305104039331161	-0.16842105263157894
DRAMP00059	-0.27047859716588407	-0.5105263157894737
DRAMP00060	0.7305104039331161	-0.2210526315789474
DRAMP00061	-1.2409189105687424	1.4052631578947368
DRAMP00062	-1.2766918842335269	0.9400000000000001
DRAMP00063	-0.5766570391052315	0.8904761904761904
DRAMP00064	2.536482963366252	-0.2520833333333334
DRAMP00065	5.908654004506452	0.08461538461538462
DRAMP00066	5.789125100742768	0.2692307692307692
DRAMP00067	1.8235995781907102	-0.4388888888888889
DRAMP00068	7.492988598500753	-0.08431372549019607
DRAMP00069	1.9973807612529955	-0.17800000000000002
DRAMP00070	-0.9991613469451099	-0.4897959183673469
DRAMP00071	2.8252792793240746	-0.5571428571428572
DRAMP00072	0.8603715528544953	-0.36
DRAMP00073	2.8226005771917095	-0.43255813953488376
DRAMP00074	0.8648617159610699	-0.15
DRAMP00075	1.7766885267074817	-0.2210526315789474
DRAMP00076	3.7344273879381213	-0.2534883720930233
DRAMP00077	3.7344273879381213	-0.2534883720930233
DRAMP00078	1.9107737664452968	-0.6651162790697674
DRAMP00079	2.8629754740039113	-0.7454545454545454
DRAMP00080	2.7748670658332713	-0.18536585365853658
DRAMP00081	1.913452468577662	-0.3918918918918919
DRAMP00082	2.3725223681154466	-0.18292682926829265
DRAMP00083	0.9315747476423173	-0.5540540540540541
DRAMP00084	1.83350056828972	-0.9842105263157894
DRAMP00085	-0.5255140170030019	-0.5902439024390244
DRAMP00086	2.35284214785827	-0.1883720930232558
DRAMP00088	3.7245263978391114	-0.12325581395348835
DRAMP00089	1.335793650775566	0.1641025641025641
DRAMP00090	3.712970868034336	-0.2770833333333333
DRAMP00091	1.862873713863069	-0.07674418604651162
DRAMP00092	2.9562511892852976	-0.7743589743589744
DRAMP00093	1.7582053723321427	0.013333333333333319
DRAMP00094	2.7983535951147163	0.04571428571428573
DRAMP00095	1.913452468577662	-0.41081081081081083
DRAMP00096	2.977146973502863	-0.49318181818181817
DRAMP00097	-0.5325627577447012	-0.5351351351351351
DRAMP00099	2.7354263889371224	-0.1511627906976744
DRAMP00100	0.9790232155600214	-0.2972972972972973
DRAMP00101	1.9107737664452968	-0.5744186046511628
DRAMP00102	2.7354263889371224	-0.3136363636363636
DRAMP00103	5.9167805126891455	-0.6462962962962963
DRAMP00105	1.6108186114735932	0.007499999999999974
DRAMP00106	2.8456230804684175	-0.1972972972972973
DRAMP00107	2.3943123504114676	0.26216216216216215
DRAMP00108	1.9107737664452968	-0.6069767441860465
DRAMP00109	4.811568826252854	-0.42500000000000004
DRAMP00110	2.97702521356202	-0.2783783783783784
DRAMP00111	3.995939952801881	-0.5857142857142857
DRAMP00113	3.438895575173013	-0.02978723404255319
DRAMP00114	3.8226005771917095	-0.5488372093023255
DRAMP00116	10.736987070479485	-0.41714285714285715
DRAMP00119	3.7354263889371224	-0.555813953488372
DRAMP00121	4.773092583916954	-0.41250000000000003
DRAMP00122	2.373521369114447	-0.1883720930232558
DRAMP00123	2.3527203879174268	-0.11860465116279069
DRAMP00124	2.977146973502863	-0.4295454545454545
DRAMP00125	0.816919111170388	-0.35
DRAMP00126	4.8453595607867275	0.06666666666666667
DRAMP00127	2.9064305247071656	0.03529411764705883
DRAMP00128	3.760995834505351	-0.932
DRAMP00129	4.758987832607348	-0.65625
DRAMP00130	4.543548163557868	-0.6923076923076923
DRAMP00131	3.7616617530567718	-0.8
DRAMP00132	3.845613080568416	-0.7435897435897436
DRAMP00133	3.7589730510244044	-0.8057142857142857
DRAMP00134	4.629303289807975	-0.38235294117647056
DRAMP00135	4.840272795550883	-0.6535714285714286
DRAMP00136	2.819990212272484	-0.1774193548387097
DRAMP00137	1.7590378321073534	-0.3230769230769231
DRAMP00138	1.8363658114458783	-0.04347826086956521
DRAMP00139	1.8363658114458783	-0.05833333333333333
DRAMP00140	3.8244568194488653	0.43157894736842106
DRAMP00141	1.8245885792897099	0.19791666666666666
DRAMP00142	3.8244568194488653	0.45964912280701753
DRAMP00143	5.753108607196298	-0.4230769230769231
DRAMP00144	5.733286627198275	0.382
DRAMP00145	3.929566745744315	-0.38709677419354843
DRAMP00146	1.7392906330922813	0.88
DRAMP00147	2.8254558204478664	0.29347826086956524
DRAMP00148	-2.2567681440946634	1.2942857142857143
DRAMP00150	1.912640008602454	0.3760869565217391
DRAMP00151	2.921228324037263	-0.46153846153846156
DRAMP00152	3.757039830109352	-0.7314285714285714
DRAMP00153	0.8282762823210774	0.9113636363636364
DRAMP00154	-1.0861074706168572	0.573469387755102
DRAMP00155	0.8257193401295555	0.7779661016949152
DRAMP00156	-0.2595786060678731	0.5953488372093023
DRAMP00157	2.843269798547885	0.337037037037037
DRAMP00158	3.928567744745314	-0.41515151515151516
DRAMP00159	1.0196161770550605	-0.22424242424242427
DRAMP00160	-0.15447867967242512	0.5822222222222222
DRAMP00161	0.8264748212468691	1.0209302325581395
DRAMP00162	-1.266790894134517	1.3433333333333333
DRAMP00163	-1.267789895133518	1.24
DRAMP00164	2.7564608901158287	0.937142857142857
DRAMP00165	-0.15249067757442392	0.996551724137931
DRAMP00166	-2.237843404954801	1.0017241379310344
DRAMP00167	-2.2655483732538286	0.6914285714285714
DRAMP00168	2.773075604659065	0.42608695652173917
DRAMP00169	5.502585526643175	0.5485714285714286
DRAMP00170	3.7569180701685077	1.0583333333333333
DRAMP00171	1.9336845096811626	0.8262295081967213
DRAMP00172	4.754229368136142	0.8866666666666667
DRAMP00173	1.848900722394307	0.7508196721311475
DRAMP00175	5.583159789752342	0.20227272727272727
DRAMP00176	5.583458090816979	-0.14418604651162792
DRAMP00177	3.900305582899399	-0.3754716981132076
DRAMP00178	5.494966600698753	-0.5886363636363637
DRAMP00179	3.4781816232977385	-0.35882352941176476
DRAMP00180	1.5344696333340666	-0.44468085106382976
DRAMP00001	-1.092442517625343	0.45199999999999996
DRAMP00002	1.7104101226704609	0.2875
DRAMP00003	1.7555051464407327	0.296969696969697
DRAMP00004	2.4671327531116853	-0.391304347826087
DRAMP00005	4.4275482460644096	-0.22
DRAMP00006	-0.0934415186243438	0.11999999999999998
DRAMP00008	-1.190394937037097	-0.29000000000000004
DRAMP00009	1.3664856221715955	0.20689655172413793
DRAMP00010	-0.11312173888152	-0.3931034482758621
DRAMP00011	6.415527494026554	0.10937500000000003
DRAMP00012	0.35840609294679604	0.284375
DRAMP00013	1.3575836330715867	0.25625000000000003
DRAMP00014	1.6636724583630813	0.7363636363636363
DRAMP00015	3.4195134981225555	0.6592592592592593
DRAMP00016	1.8173862911230678	0.125
DRAMP00017	-0.3155165605398971	0.3333333333333333
DRAMP00018	1.7302021029684793	0.353125
DRAMP00019	1.4294344880215677	0.9633333333333334
DRAMP00020	0.7104001227704595	0.10714285714285712
